2021-03-10T10:12:11,708 | WARN  | activator-1-thread-2 | MavenRepositoryURL               | 2 - org.ops4j.pax.url.mvn - 2.6.2 | Repository spec file:/root/system/ does not contain an identifier. Give your repository a name, for example: file:/root/system@snapshots@id=MyName
2021-03-10T15:01:59,910 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.camel.camel-attachments/3.0.0
2021-03-10T15:01:59,916 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.camel.camel-rest/3.0.0
2021-03-10T15:01:59,923 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.camel.camel-dataformat/3.0.0
2021-03-10T15:01:59,933 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.camel.camel-browse/3.0.0
2021-03-10T15:01:59,938 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.camel.camel-xslt/3.0.0
2021-03-10T15:01:59,948 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.camel.camel-ref/3.0.0
2021-03-10T15:01:59,953 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.camel.camel-http-common/3.0.0
2021-03-10T15:01:59,960 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   com.github.ben-manes.caffeine/2.8.0
2021-03-10T15:01:59,962 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.camel.camel-cloud/3.0.0
2021-03-10T15:01:59,965 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.camel.camel-http/3.0.0
2021-03-10T15:01:59,973 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.camel.camel-controlbus/3.0.0
2021-03-10T15:01:59,978 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.camel.camel-core/3.0.0
2021-03-10T15:01:59,981 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.camel.camel-csv/3.0.0
2021-03-10T15:01:59,986 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.camel.camel-mock/3.0.0
2021-03-10T15:01:59,991 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.camel.camel-scheduler/3.0.0
2021-03-10T15:01:59,996 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.camel.camel-jetty-common/3.0.0
2021-03-10T15:02:00,016 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.camel.camel-jetty/3.0.0
2021-03-10T15:02:00,026 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.camel.camel-language/3.0.0
2021-03-10T15:02:00,032 | INFO  | CM Configuration Updater (ManagedService Update: pid=[org.apache.cxf.osgi]) | HttpServiceContext               | 301 - org.ops4j.pax.web.pax-web-jetty - 7.2.16 | registering context DefaultHttpContext [bundle=org.apache.cxf.cxf-rt-transports-http [177], contextID=default], with context-name: 
2021-03-10T15:02:00,032 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.camel.camel-ahc/3.0.0
2021-03-10T15:02:00,046 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   com.jayway.jsonpath.json-path/2.4.0
2021-03-10T15:02:00,053 | INFO  | CM Configuration Updater (ManagedService Update: pid=[org.apache.cxf.osgi]) | HttpServiceContext               | 301 - org.ops4j.pax.web.pax-web-jetty - 7.2.16 | registering JasperInitializer
2021-03-10T15:02:00,060 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.camel.camel-xpath/3.0.0
2021-03-10T15:02:00,063 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.camel.camel-dataset/3.0.0
2021-03-10T15:02:00,066 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.camel.camel-cxf/3.0.0
2021-03-10T15:02:00,086 | INFO  | features-3-thread-1 | BlueprintContainerImpl           | 89 - org.apache.aries.blueprint.core - 1.10.2 | Blueprint bundle org.apache.camel.camel-cxf/3.0.0 has been started
2021-03-10T15:02:00,096 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.eclipse.paho.client.mqttv3/1.2.2
2021-03-10T15:02:00,098 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.camel.camel-paho/3.0.0
2021-03-10T15:02:00,108 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.camel.camel-direct/3.0.0
2021-03-10T15:02:00,112 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.camel.camel-jsonpath/3.0.0
2021-03-10T15:02:00,119 | INFO  | CM Configuration Updater (ManagedService Update: pid=[org.apache.cxf.osgi]) | WebSocketServerFactory           | 257 - org.eclipse.jetty.util - 9.4.28.v20200408 | No DecoratedObjectFactory provided, using new org.eclipse.jetty.util.DecoratedObjectFactory[decorators=1]
2021-03-10T15:02:00,171 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.jetbrains.kotlin.osgi-bundle/1.4.20
2021-03-10T15:02:00,175 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.yaml.snakeyaml/1.27.0
2021-03-10T15:02:00,177 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.commons.logging/1.2.0
2021-03-10T15:02:00,178 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   slf4j.api/1.7.30
2021-03-10T15:02:00,180 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.httpcomponents.httpcore/4.4.11
2021-03-10T15:02:00,182 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   com.google.guava/27.0.0.jre
2021-03-10T15:02:00,184 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   javax.validation.api/2.0.1.Final
2021-03-10T15:02:00,186 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.commons.lang3/3.11.0
2021-03-10T15:02:00,188 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.commons.commons-text/1.9.0
2021-03-10T15:02:00,190 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   wrap_file__root_system_com_squareup_okio_okio_1.15.0_okio-1.15.0.jar/0.0.0
2021-03-10T15:02:00,192 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   wrap_file__root_system_com_squareup_okhttp3_okhttp_3.11.0_okhttp-3.11.0.jar/0.0.0
2021-03-10T15:02:00,194 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   bcprov/1.66.0
2021-03-10T15:02:00,196 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.commons.codec/1.11.0
2021-03-10T15:02:00,198 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.commons.io/2.2.0
2021-03-10T15:02:00,199 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   com.fasterxml.jackson.core.jackson-annotations/2.12.0
2021-03-10T15:02:00,201 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   com.fasterxml.jackson.core.jackson-core/2.12.0
2021-03-10T15:02:00,203 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   com.fasterxml.jackson.core.jackson-databind/2.12.0
2021-03-10T15:02:00,205 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   com.fasterxml.jackson.jaxrs.jackson-jaxrs-base/2.9.10
2021-03-10T15:02:00,207 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   io.netty.codec/4.1.25.Final
2021-03-10T15:02:00,209 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   io.netty.handler/4.1.25.Final
2021-03-10T15:02:00,210 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.bitbucket.b_c.jose4j/0.6.5
2021-03-10T15:02:00,212 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   com.codepoetics.protonpack/1.15.0
2021-03-10T15:02:00,214 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   wrap_file__root_system_org_apache_httpcomponents_httpcore_4.4.11_httpcore-4.4.11.jar/0.0.0
2021-03-10T15:02:00,216 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   wrap_file__root_system_org_apache_httpcomponents_httpclient_4.5.7_httpclient-4.5.7.jar/0.0.0
2021-03-10T15:02:00,218 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.objectweb.asm/5.0.3
2021-03-10T15:02:00,220 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   com.github.jnr.jffi/1.2.15
2021-03-10T15:02:00,223 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   wrap_file__root_system_io_jsonwebtoken_jjwt-api_0.10.5_jjwt-api-0.10.5.jar/0.0.0
2021-03-10T15:02:00,225 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   wrap_file__root_system_io_jsonwebtoken_jjwt-jackson_0.10.5_jjwt-jackson-0.10.5.jar/0.0.0
2021-03-10T15:02:00,227 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   wrap_file__root_system_io_jsonwebtoken_jjwt-impl_0.10.5_jjwt-impl-0.10.5.jar/0.0.0
2021-03-10T15:02:00,229 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   wrap_file__root_system_com_github_jnr_jnr-x86asm_1.0.2_jnr-x86asm-1.0.2.jar/0.0.0
2021-03-10T15:02:00,234 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   com.github.jnr.ffi/2.1.5
2021-03-10T15:02:00,235 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   wrap_file__root_system_com_github_microsoft_TSS.Java_0.3.0_TSS.Java-0.3.0.jar/0.0.0
2021-03-10T15:02:00,236 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.httpcomponents.httpclient/4.5.7
2021-03-10T15:02:00,272 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.camel.karaf.camel-karaf-commands/3.0.0
2021-03-10T15:02:00,290 | INFO  | CM Configuration Updater (ManagedService Update: pid=[org.apache.cxf.osgi]) | session                          | 257 - org.eclipse.jetty.util - 9.4.28.v20200408 | DefaultSessionIdManager workerName=node0
2021-03-10T15:02:00,290 | INFO  | CM Configuration Updater (ManagedService Update: pid=[org.apache.cxf.osgi]) | session                          | 257 - org.eclipse.jetty.util - 9.4.28.v20200408 | No SessionScavenger set, using defaults
2021-03-10T15:02:00,292 | INFO  | CM Configuration Updater (ManagedService Update: pid=[org.apache.cxf.osgi]) | session                          | 257 - org.eclipse.jetty.util - 9.4.28.v20200408 | node0 Scavenging every 600000ms
2021-03-10T15:02:00,295 | INFO  | features-3-thread-1 | CommandExtension                 | 211 - org.apache.karaf.shell.core - 4.2.9 | Registering commands for bundle org.apache.camel.karaf.camel-karaf-commands/3.0.0
2021-03-10T15:02:00,296 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   wrap_file__root_system_org_apache_httpcomponents_httpcore-nio_4.4.11_httpcore-nio-4.4.11.jar/0.0.0
2021-03-10T15:02:00,297 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   wrap_file__root_system_org_apache_httpcomponents_httpmime_4.5.7_httpmime-4.5.7.jar/0.0.0
2021-03-10T15:02:00,298 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   com.fasterxml.jackson.jaxrs.jackson-jaxrs-base/2.12.0
2021-03-10T15:02:00,299 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.reactivestreams.reactive-streams/1.0.2
2021-03-10T15:02:00,300 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.xbean.bundleutils/4.17.0
2021-03-10T15:02:00,301 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   wrap_file__root_system_org_apache_httpcomponents_httpclient-cache_4.5.7_httpclient-cache-4.5.7.jar/0.0.0
2021-03-10T15:02:00,301 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   io.netty.codec-http/4.1.25.Final
2021-03-10T15:02:00,303 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   io.netty.codec-socks/4.1.25.Final
2021-03-10T15:02:00,303 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.antlr.antlr4-runtime/4.7.2
2021-03-10T15:02:00,304 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   com.fasterxml.jackson.dataformat.jackson-dataformat-yaml/2.12.0
2021-03-10T15:02:00,305 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.commons.commons-fileupload/1.4.0
2021-03-10T15:02:00,306 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   json/20180813.0.0
2021-03-10T15:02:00,307 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   io.netty.codec-dns/4.1.25.Final
2021-03-10T15:02:00,308 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.apache.xbean.finder/4.17.0
2021-03-10T15:02:00,309 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   com.fasterxml.jackson.module.jackson-module-jaxb-annotations/2.12.0
2021-03-10T15:02:00,309 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   com.fasterxml.jackson.jaxrs.jackson-jaxrs-json-provider/2.9.10
2021-03-10T15:02:00,310 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   io.netty.resolver/4.1.25.Final
2021-03-10T15:02:00,311 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.glassfish.javax.json/1.1.4
2021-03-10T15:02:00,312 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   wrap_file__root_system_com_amihaiemil_web_docker-java-api_0.0.11_docker-java-api-0.0.11.jar/0.0.0
2021-03-10T15:02:00,313 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   io.netty.handler-proxy/4.1.25.Final
2021-03-10T15:02:00,313 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   io.netty.transport-native-unix-common/4.1.25.Final
2021-03-10T15:02:00,314 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   io.netty.transport-native-epoll/4.1.25.Final
2021-03-10T15:02:00,315 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.objectweb.asm.tree/5.0.3
2021-03-10T15:02:00,316 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   com.fasterxml.jackson.jaxrs.jackson-jaxrs-json-provider/2.12.0
2021-03-10T15:02:00,317 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.objectweb.asm.analysis/5.0.3
2021-03-10T15:02:00,318 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   org.objectweb.asm.util/5.0.3
2021-03-10T15:02:00,318 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |   wrap_file__root_system_org_asynchttpclient_async-http-client-netty-utils_2.4.9_async-http-client-netty-utils-2.4.9.jar/0.0.0
